a_year,a_ref,v_id,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype
2013,CC2013010700153,1,2,3,2,3,3,1,1,8,1, ,8
2013,CC2013010700199,0,1,5,2,3,3, , ,8, , , 
2013,CC2013010700199,0,2,5,1,1,3, , ,8, , , 
2013,CC2013010700318,1,1,1,1,6,3, , ,8, , ,8
2013,CC2013010700374,1,1,1,1,7,3, , ,8, , ,8
2013,CC2013010700383,2,1,1,1,7,3, , ,8, , ,8
2013,CC2013010700383,2,2,4,1,4,3, , ,8, , ,8
2013,CC2013010700459,2,1,1,2,8,3, , ,8, , ,8
2013,CC2013010700513,2,1,3,2,4,3, , ,8, , ,8
2013,CC2013010700587,2,1,1,1,5,3, , ,8, , ,8
2013,CC2013010700736,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013010700736,2,2,1,1,6,3, , ,8, , ,8
2013,CC2013010700813,0,1,5,1,2,3, , ,7, , , 
2013,CC2013010700851,1,1,1,2,3,2,1,1,8,1, ,8
2013,CC2013010700851,2,2,1,1,8,3,1,1,8,1, ,8
2013,CC2013010700857,2,1,1,2,5,3, , ,8, , ,8
2013,CC2013010700857,2,2,3,1,5,3, , ,8, , ,8
2013,CC2013010700857,1,3,3,2,1,3, , ,8, , ,8
2013,CC2013010700890,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013010700920,2,1,1,2,4,3, , ,8, , ,8
2013,CC2013010701071,2,1,6,1,2,2,1,1,8,1, ,2
2013,CC2013010800010,1,1,1,1,4,3,1,1,8,1, ,8
2013,CC2013010800010,1,2,3,1,5,2,1,1,8,1, ,8
2013,CC2013010800139,1,1,1,1,4,3, , ,8, , ,8
2013,CC2013010800139,1,2,3,2,4,3, , ,8, , ,8
2013,CC2013010800139,2,3,1,2,4,3, , ,8, , ,8
2013,CC2013010800139,2,4,3,1,3,3, , ,8, , ,8
2013,CC2013010800139,3,5,1,2,7,3, , ,8, , ,8
2013,CC2013010800218,2,1,1,2,4,3, , ,8, , ,8
2013,CC2013010800218,1,2,1,2,4,3, , ,8, , ,8
2013,CC2013010800218,1,3,3,2,4,3, , ,8, , ,8
2013,CC2013010800248,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013010800252,1,1,1,1,7,3, , ,8, , ,15
2013,CC2013010800252,2,2,1,1,3,3, , ,8, , ,15
2013,CC2013010800298,1,1,1,2,6,3, , ,8, , ,8
2013,CC2013010800298,2,2,3,2,8,3, , ,8, , ,8
2013,CC2013010800298,2,3,1,1,3,3, , ,8, , ,8
2013,CC2013010800380,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013010800423,0,1,5,2,3,3, , ,8, , , 
2013,CC2013010800504,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013010800509,0,1,5,2,4,3, , ,8, , , 
2013,CC2013010800523,1,1,1,1,3,3, , ,8, , ,15
2013,CC2013010800564,1,1,1,1,4,3, , ,8, , ,8
2013,CC2013010800564,0,2,5,1,5,3, , ,8, , , 
2013,CC2013010800564,2,3,3,1,5,3, , ,8, , ,15
2013,CC2013010800585,1,1,1,2,6,2,1,1,8,1, ,8
2013,CC2013010800585,2,2,1,1,7,3,1,1,8,1, ,8
2013,CC2013010800585,1,3,3,1,3,3,1,1,8,1, ,8
2013,CC2013010800720,0,1,5,1,6,3, , ,8, , , 
2013,CC2013010800758,2,1,1,1,7,3, , ,8, , ,8
2013,CC2013010800908,0,1,5,1,6,3, , ,8, , , 
2013,CC2013010800912,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013010801011,1,1,1,1,4,3, , ,8, , ,8
2013,CC2013010801046,1,1,1,1,8,3, , ,8, , ,8
2013,CC2013010801086,1,1,3,1,5,3, , ,8, , ,8
2013,CC2013010801086,2,2,1,1,5,3, , ,8, , ,8
2013,CC2013010900023,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013010900114,1,1,1,1,6,2,1,1,8,1, ,8
2013,CC2013010900118,1,1,3,1,3,3, , ,8, , ,8
2013,CC2013010900118,1,2,4,2,3,3, , ,8, , ,8
2013,CC2013010900123,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013010900144,2,1,1,1,6,3, , ,8, , ,8
2013,CC2013010900175,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013010900198,2,1,7,1,3,3, , ,8, , ,1
2013,CC2013010900221,1,1,1,1,7,3,1,1,8,1, ,15
2013,CC2013010900221,0,2,5,1,8,1,6,2,8,1,2, 
2013,CC2013010900249,1,1,1,2,6,3, , ,8, , ,8
2013,CC2013010900381,1,1,6,1,3,2,1,1,8,1, ,4
2013,CC2013010900428,1,1,6,1,6,3, , ,8, , ,5
2013,CC2013010900432,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013010900494,0,1,5,2,5,3, , ,8, , , 
2013,CC2013010900541,1,1,1,1,5,3, , ,8, , ,15
2013,CC2013010900684,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013010900684,1,2,4,2,6,3, , ,8, , ,8
2013,CC2013010900714,2,1,1,2,4,3, , ,8, , ,8
2013,CC2013010900722,0,1,5,2,8,2,6,4,8,1,2, 
2013,CC2013010900741,1,1,1,1,6,3, , ,8, , ,8
2013,CC2013010900756,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013010900756,1,2,3,2,3,3, , ,8, , ,8
2013,CC2013010900756,2,3,1,2,3,3, , ,8, , ,8
2013,CC2013010900758,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013010900798,2,1,1,1,4,3, , ,8, , ,8
2013,CC2013010900890,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013010900890,1,2,3,2,3,3, , ,8, , ,8
2013,CC2013011000184,1,1,1,2,6,3, , ,8, , ,8
2013,CC2013011000264,1,1,1,2,6,3, , ,8, , ,8
2013,CC2013011000264,1,2,4,2,1,3, , ,8, , ,8
2013,CC2013011000389,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013011000527,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013011000527,1,2,3,1,4,3, , ,8, , ,8
2013,CC2013011000542,2,1,1,2,6,3, , ,8, , ,8
2013,CC2013011000607,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013011000607,2,2,1,2,6,3, , ,8, , ,8
2013,CC2013011000668,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011000768,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011000807,1,1,4,2,4,3, , ,8, , ,8
2013,CC2013011000819,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013011000849,2,1,3,2,8,3, , ,8, , ,8
2013,CC2013011001035,1,1,1,2,6,3, , ,8, , ,8
2013,CC2013011001035,1,2,3,1,3,3, , ,8, , ,8
2013,CC2013011001035,1,3,4,2,3,3, , ,8, , ,8
2013,CC2013011100151,2,1,1,1,7,2,1,1,8,1, ,8
2013,CC2013011100162,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013011100163,1,1,4,1,3,3, , ,8, , ,8
2013,CC2013011100210,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011100228,2,1,6,1,3,3, , ,8, , ,5
2013,CC2013011100347,1,1,1,1,6,3, , ,8, , ,8
2013,CC2013011100378,1,1,1,2,7,3, , ,8, , ,8
2013,CC2013011100404,1,1,1,1,4,3, , ,8, , ,15
2013,CC2013011100416,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011100416,1,2,3,1,4,3, , ,8, , ,8
2013,CC2013011100443,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013011100443,1,2,3,2,5,3, , ,8, , ,8
2013,CC2013011100443,1,3,4,1,3,3, , ,8, , ,8
2013,CC2013011100443,1,4,4,1,3,3, , ,8, , ,8
2013,CC2013011100458,3,1,1,2,6,3, , ,8, , ,8
2013,CC2013011100460,2,1,3,2,6,3, , ,8, , ,8
2013,CC2013011100498,1,1,1,2,8,3, , ,8, , ,8
2013,CC2013011100520,2,1,1,1,8,3, , ,8, , ,8
2013,CC2013011100641,0,1,5,1,3,3, , ,8, , , 
2013,CC2013011100809,0,1,5,1,3,3, , ,8, , , 
2013,CC2013011100843,1,1,1,2,3,2,1,1,8,1, ,8
2013,CC2013011100843,2,2,1,1,8,3,1,1,8,1, ,17
2013,CC2013011100864,2,1,1,2,4,2,1,1,8,1, ,8
2013,CC2013011100966,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013011100966,1,2,3,2,3,3, , ,8, , ,8
2013,CC2013011100966,1,3,4,1,4,3, , ,8, , ,8
2013,CC2013011100966,1,4,4,1,7,3, , ,8, , ,8
2013,CC2013011100966,2,5,1,1,4,3, , ,8, , ,8
2013,CC2013011100966,2,6,3,1,4,3, , ,8, , ,8
2013,CC2013011101037,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011101037,1,2,3,2,4,3, , ,8, , ,8
2013,CC2013011101037,2,3,1,1,4,3, , ,8, , ,8
2013,CC2013011101245,2,1,1,1,3,3, , ,8, , ,8
2013,CC2013011200111,2,1,1,2,6,3, , ,8, , ,18
2013,CC2013011200111,2,2,3,2,5,3, , ,8, , ,18
2013,CC2013011200310,2,1,1,2,6,3, , ,8, , ,8
2013,CC2013011200427,2,1,3,1,7,3, , ,8, , ,8
2013,CC2013011200464,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011200618,2,1,4,1,1,3, , ,8, , ,20
2013,CC2013011200618,2,2,4,2,8,3, , ,8, , ,20
2013,CC2013011200655,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013011200655,2,2,1,1,4,3, , ,8, , ,8
2013,CC2013011200699,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013011200731,0,1,5,2,8,3, , ,8, , , 
2013,CC2013011200733,0,1,5,1,2,2,2,2,8,1,2, 
2013,CC2013011200734,2,1,1,1,4,3, , ,8, , ,8
2013,CC2013011200734,2,2,3,1,3,3, , ,8, , ,8
2013,CC2013011200734,2,3,4,1,3,3, , ,8, , ,8
2013,CC2013011200752,2,1,6,1,4,3, , ,8, , ,5
2013,CC2013011200886,2,1,1,1,4,3, , ,8, , ,8
2013,CC2013011200886,2,2,3,2,4,3, , ,8, , ,8
2013,CC2013011200887,1,1,1,1,7,3, , ,8, , ,8
2013,CC2013011200887,2,2,1,1,3,3, , ,8, , ,8
2013,CC2013011201006,0,1,5,1,2,3, , ,8, , , 
2013,CC2013011201122,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013011201150,1,1,1,1,8,3, , ,8, , ,8
2013,CC2013011300327,1,1,1,1,3,2,1,1,8,1, ,8
2013,CC2013011300486,1,1,1,2,7,2,1,1,8,1, ,8
2013,CC2013011300510,1,1,1,2,8,1,1,1,8,1, ,8
2013,CC2013011300510,2,2,1,2,8,2,1,1,8,1, ,8
2013,CC2013011300675,1,1,3,2,4,3, , ,8, , ,8
2013,CC2013011300675,2,2,1,2,7,3, , ,8, , ,8
2013,CC2013011300773,0,1,5,1,8,2,6,2,8,1,2, 
2013,CC2013011300818,1,1,1,1,7,3, , ,8, , ,8
2013,CC2013011300853,2,1,1,1,8,3, , ,8, , ,8
2013,CC2013011300970,2,1,1,2,4,3, , ,8, , ,8
2013,CC2013011301022,2,1,3,2,6,3, , ,8, , ,8
2013,CC2013011400100,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013011400100,2,2,3,1,3,3, , ,8, , ,8
2013,CC2013011400153,2,1,7,1,5,3, , ,8, , ,1
2013,CC2013011400162,0,1,5,2,5,2,2,4,8,1,2, 
2013,CC2013011400190,2,1,1,1,5,3, , ,8, , ,8
2013,CC2013011400190,2,2,3,1,6,3, , ,8, , ,8
2013,CC2013011400311,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013011400340,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013011400384,1,1,1,1,6,2,1,1,8,1, ,8
2013,CC2013011400495,0,1,5,2,1,3, , ,8, , , 
2013,CC2013011400500,0,1,5,2,8,2,6,2,8,1,2, 
2013,CC2013011400602,1,1,1,1,4,3, , ,8, , ,8
2013,CC2013011400602,1,2,3,2,4,3, , ,8, , ,8
2013,CC2013011400602,1,3,4,2,3,3, , ,8, , ,8
2013,CC2013011400602,1,4,4,2,6,3, , ,8, , ,8
2013,CC2013011400627,0,1,5,1,9,3, , ,8, , , 
2013,CC2013011400642,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013011400704,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013011400720,1,1,1,2,4,2,1,1,8,1, ,8
2013,CC2013011400720,1,2,4,1,1,1,1,1,8,1, ,8
2013,CC2013011400720,2,3,1,1,3,2,1,1,8,1, ,8
2013,CC2013011400739,2,1,1,2,6,3, , ,8, , ,8
2013,CC2013011400739,2,2,3,2,3,3, , ,8, , ,8
2013,CC2013011400820,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013011400841,2,1,1,2,5,3, , ,8, , ,8
2013,CC2013011400859,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011400859,2,2,1,1,5,3, , ,8, , ,15
2013,CC2013011400859,2,3,3,1,3,3, , ,8, , ,15
2013,CC2013011400859,3,4,1,1,3,3, , ,8, , ,8
2013,CC2013011400879,1,1,1,1,4,3, , ,8, , ,8
2013,CC2013011400921,0,1,5,1,6,3, , ,8, , , 
2013,CC2013011400928,2,1,1,2,5,3, , ,8, , ,8
2013,CC2013011400949,2,1,1,2,6,3, , ,8, , ,8
2013,CC2013011400989,1,1,1,1,8,3,1,1,8,1, ,8
2013,CC2013011400989,2,2,1,2,5,2,1,1,8,1, ,8
2013,CC2013011401113,0,1,5,2,5,3, , ,8, , , 
2013,CC2013011401113,0,2,5,2,6,3, , ,8, , , 
2013,CC2013011500055,1,1,1,1,4,3, , ,8, , ,8
2013,CC2013011500093,1,1,1,2,3,2,1,1,8,1, ,8
2013,CC2013011500094,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013011500094,2,2,1,1,4,3, , ,8, , ,8
2013,CC2013011500158,0,1,5,1,5,2,6,2,8,1,2, 
2013,CC2013011500175,0,1,5,1,6,3, , ,8, , , 
2013,CC2013011500197,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011500197,1,2,3,2,1,3, , ,8, , ,8
2013,CC2013011500199,0,1,5,1,5,2,10,6,8,1,2, 
2013,CC2013011500212,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013011500212,1,2,4,2,1,3, , ,7, , ,8
2013,CC2013011500212,1,3,4,1,2,3, , ,7, , ,8
2013,CC2013011500212,1,4,3,1,3,3, , ,7, , ,8
2013,CC2013011500214,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013011500290,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013011500294,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013011500329,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011500329,2,2,1,1,7,3, , ,8, , ,8
2013,CC2013011500329,2,3,3,1,3,3, , ,8, , ,8
2013,CC2013011500534,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013011500575,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013011500575,2,2,1,1,3,3, , ,8, , ,8
2013,CC2013011500657,2,1,6,1,4,3, , ,8, , ,2
2013,CC2013011500680,2,1,1,1,7,3, , ,8, , ,8
2013,CC2013011500724,1,1,1,2,5,2,1,1,8,1, ,8
2013,CC2013011500724,1,2,3,1,1,3,1,1,7,1, ,8
2013,CC2013011500724,2,3,1,1,8,3,1,1,8,1, ,8
2013,CC2013011500724,2,4,3,1,1,3,1,1,8,1, ,8
2013,CC2013011500731,2,1,1,2,3,3, , ,8, , ,8
2013,CC2013011500731,2,2,3,2,3,3, , ,8, , ,8
2013,CC2013011500731,2,3,4,2,3,3, , ,8, , ,8
2013,CC2013011500837,0,1,5,1,2,3, , ,8, , , 
2013,CC2013011500873,1,1,1,1,6,3, , ,8, , ,8
2013,CC2013011500873,1,2,4,1,3,3, , ,8, , ,8
2013,CC2013011500881,1,1,1,1,5,3, , ,8, , ,7
2013,CC2013011500881,2,2,1,1,3,3, , ,8, , ,8
2013,CC2013011500881,2,3,3,2,4,3, , ,8, , ,8
2013,CC2013011500881,2,4,4,1,2,3, , ,8, , ,8
2013,CC2013011500965,1,1,1,2,4,3, , ,8, , ,8
2013,CC2013011500965,0,2,5,1,6,3, , ,8, , , 
2013,CC2013011600133,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013011600150,1,1,1,2,3,3, , ,8, , ,8
2013,CC2013011600150,2,2,1,2,6,3, , ,8, , ,8
2013,CC2013011600150,1,3,3,2,3,3, , ,8, , ,8
2013,CC2013011600217,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013011600217,3,2,1,2,3,3, , ,8, , ,8
2013,CC2013011600345,0,1,5,2,6,3, , ,8, , , 
2013,CC2013011600391,1,1,1,1,5,3, , ,8, , ,8
2013,CC2013011600391,1,2,3,2,5,3, , ,8, , ,8
2013,CC2013011600391,1,3,4,2,2,3, , ,8, , ,8
2013,CC2013011600403,2,1,1,1,5,3, , ,8, , ,8
2013,CC2013011600435,0,1,5,2,8,3, , ,8, , , 
2013,CC2013011600447,0,1,5,1,8,3, , ,8, , , 
2013,CC2013011600665,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013011600666,1,1,1,1,8,2,1,1,8,1, ,8
2013,CC2013011600666,1,2,3,2,8,3,1,1,8,1, ,8
2013,CC2013011600666,2,3,1,1,5,3,1,1,8,1, ,15
2013,CC2013011600858,2,1,1,2,3,3, , ,8, , ,8
2013,CC2013011600894,2,1,7,1,4,3, , ,8, , ,1
2013,CC2013011600905,1,1,1,1,3,3, , ,8, , ,8
2013,CC2013011600955,2,1,1,1,5,3, , ,8, , ,8
2013,CC2013011601027,1,1,1,1,6,3, , ,8, , ,8
2013,CC2013011601027,2,2,1,1,8,3, , ,8, , ,8
2013,CC2013011700085,1,1,3,2,5,3, , ,8, , ,8
2013,CC2013011700085,1,2,4,1,5,3, , ,8, , ,8
2013,CC2013011700190,1,1,6,1,6,2,1,1,8,1, ,5
2013,CC2013011700214,0,1,5,1,2,3, , ,7, , , 
2013,CC2013011700240,3,1,1,1,3,3, , ,8, , ,8
2013,CC2013011700409,0,1,5,1,8,2,6,5,8,1,2, 
2013,CC2013011700782,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013011700782,2,2,1,1,4,3, , ,8, , ,8
2013,CC2013011700807,1,1,1,2,5,3, , ,8, , ,8
2013,CC2013011700872,0,1,5,1,4,2,10,6,8,1,2, 
2013,CC2013011700876,4,1,1,1,4,3, , ,8, , ,8
2013,CC2013011700921,2,1,1,1,5,3, , ,8, , ,8
