id,source_id,publisher_id,created_at,data,schema,score,summary,run_id,timestamp,report
a22e4967643d40b8b928dfd9c238eed6,641e3a71-ca46-4575-bf9d-905732b8a788,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/65e21a4d53b9419b9c422657cac63a1b_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
1db49b42b07347ad970c1a2c7a6effb3,1c5626a8-0f7c-4b48-b770-7e9a175e8d28,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/4aefb4499aef4d88bb2563be74d964ac_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
8c393947323044969a4a0f58228def46,23171c62-5eee-4e4d-ab56-b792614ce083,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/5740c4d8646b4536910803ac4801aa11_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
99d967a7555943568f02982b18ad2420,30247275-2c96-4107-9f11-a639cfe886c8,allegheny-county,2016-07-02,https://data.wprdc.org/datastore/dump/30247275-2c96-4107-9f11-a639cfe886c8,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
fdb130b98212474a8d99247d9883d514,0a5408a4-8358-4b14-9317-090db7c61fd9,allegheny-county,2016-08-09,https://data.wprdc.org/datastore/dump/0a5408a4-8358-4b14-9317-090db7c61fd9,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
da7ff522f2444de6bd62efaac7666cfd,04be8396-6dc6-49b0-b817-13af5e73a128,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/8f7d3d37eee544d4998b40f7b964634f_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
b2bb129737184ee298f8235ce663fb7c,35b19857-e653-4801-a4ba-022365341ce9,allegheny-county,2016-03-14,https://data.wprdc.org/datastore/dump/35b19857-e653-4801-a4ba-022365341ce9,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
a8bf1b7e307642648d05c33f5309b6b8,c90d142d-ebaa-44e1-bf75-6bba0bbb4fdf,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/633565f21e534a4e8b8143dc0fffbe6c_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
5eb12de3ab234c2c89c7c6aea9054e4a,1689332b-89e1-42ed-88d0-687d34701540,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Basins/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
a126cf41656f4d72849f8ae104a17b88,d8cfe19f-2dd2-47f4-ad4a-ed22655b439e,allegheny-county,2016-08-29,http://geodata.alleghenycounty.us/arcgis/rest/services/EGIS/AC_Centerlines/MapServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
5b7d929cad71465aa0928c40d7586f9b,40776043-ad00-40f5-9dc8-1fde865ff571,city-of-pittsburgh,2015-09-22,https://data.wprdc.org/datastore/dump/40776043-ad00-40f5-9dc8-1fde865ff571,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
4322a9dac1974dd6a4b7e32ebcb8b017,b2395d98-99b6-4248-a29e-27385f11b9ba,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/8f7d3d37eee544d4998b40f7b964634f_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
5fbe2cec89374018a5259ecb3fb8a80a,ebb2084c-0272-4fb6-a925-b49fa866db0b,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Wooded_Areas/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
bcbf3ebf2b0648d0a1d843eadd7f3ab9,5601f50b-05c5-4e73-a1a7-bb5cbb54ae3c,city-of-pittsburgh,2016-03-11,https://docs.google.com/document/d/1S4uouiP1X06BhJTf-9YPXSAuCDlhousYOn6EpMe-9RM/edit?usp=sharing,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
ee36c54541ed4c00bbd6e08c666f17f9,537bb38a-f00c-4089-b446-a93c9abc513c,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/961ee66b67ca4b32bfbcc79bc4ed29ef_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
189231c1e45e40c4a4ca64bff41bab63,40bc12bc-0edc-464f-b19e-9e6f9c80d05b,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/633565f21e534a4e8b8143dc0fffbe6c_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
2149a1e541084a478189400821b3ff5d,65e5e21e-57bc-42fc-b40d-bf4b58ce361f,allegheny-county,2016-08-02,https://data.wprdc.org/datastore/dump/65e5e21e-57bc-42fc-b40d-bf4b58ce361f,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
6198eb3a140b47e5979b17f58339b643,85e0c576-41af-403d-a994-a27834b15157,allegheny-county,2015-12-02,https://data.wprdc.org/datastore/dump/85e0c576-41af-403d-a994-a27834b15157,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
dc31d335527d43408b05a4a636d0f097,40ddfbed-f225-4320-b4d2-7f1e09da72a4,city-of-pittsburgh,2016-03-11,https://docs.google.com/spreadsheets/d/1DTDBhwXj1xQG1GCBKPqivlzHQaLh2HLd0SjN1XBPUw0/edit?usp=sharing,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
3bf99d2e588541e2bc783a6d68b95036,756296cc-25c5-41a0-be28-afbdb26d28ef,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Land_Cover/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
7f4a0e457a7e46b099420479e4fdcc09,cea84418-afcf-422a-9b2e-3465cf5c20a6,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/c777eb147c784497b1d4bc9f4efa5161_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
d8661b39fa1d412da4ce416a92b3f7ba,1164b65e-4788-4de0-89e1-507ccf1673d7,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/2dcb640fb87b4fbb91db833804b38e32_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
8fa3e10eb965454bad1fc165ee88ae9b,9cfc5cc9-c89d-4403-9a06-ba6b1f6b34f7,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/d1e98be0250147c99974b27ed7140ddc_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
f7eeb1c7a60f4457be8a92c1d8f9cf6e,2f0a3742-45b5-43af-8de6-b2f155389765,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Pennsylvania_Senate_Districts/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
50f1b76c12004379bcbff191c5926f81,a2320257-d3cb-4478-9636-9bfe588ac291,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/961ee66b67ca4b32bfbcc79bc4ed29ef_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
58c415b7fd4944d9a9def0e5c8e9711e,37bb91da-9ab5-4f2a-a40b-d7730ca7e90d,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/2dcb640fb87b4fbb91db833804b38e32_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
e55acee33fd44d5b9f7ecf2843371f0b,4e5374be-1a88-47f7-afee-6a79317019b4,city-of-pittsburgh,2015-12-04,https://data.wprdc.org/datastore/dump/4e5374be-1a88-47f7-afee-6a79317019b4,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
8a9f9664cd734ef0a8de57a73ee83b60,40fac1be-d8f7-4e82-95a7-408a00affbda,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Council_Districts/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
312cdf03cf1543528d3367d8e19de603,5a0a0db5-5ebf-488a-b903-cf97d445724c,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/9ff3941e47f74c609057cb60f4992852_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
8a05bd74ac104483b1822ae8bdb8312f,8017f053-673a-4c68-8c5e-bc1f9cf74958,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/4aefb4499aef4d88bb2563be74d964ac_0.csv,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
c0e7f67b724f49a5b282e13579aed393,08e7a256-0a65-42e1-ae21-d5a59844b91d,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/d1e98be0250147c99974b27ed7140ddc_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
1ed7212b21364d20b529b820438248aa,f8797352-4bd7-4cca-ae0a-cceba83a4293,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/46c367ef407741c7af00153c62900c1b_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
6ad0b2b5df684256bd0c9bf42f295ca6,c0fcc09a-7ddc-4f79-a4c1-9542301ef9dd,city-of-pittsburgh,2015-02-21,https://data.wprdc.org/datastore/dump/c0fcc09a-7ddc-4f79-a4c1-9542301ef9dd,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
6efb87dac3da4dd78635874467412408,efbe11f7-7bc6-446e-a571-8c2f21291fa0,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Hydrology_Areas/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
2a8116839c264335a0cc3c0d52ffac8d,d36aa3af-b27c-471c-b099-837ae978df99,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/4d83e90db45e48a688376c431ceec81f_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
c1ceb94a7c584c25a9d92a1ef156ed23,86841315-11d8-43db-953f-ada8c53aaf0c,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/d3f349ea4e4047f38c0dc56a39c7cfde_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
5638a10a6f2b4fc0ab11a02f7df92931,aa4cae88-0831-46ec-8853-7707202f88f4,allegheny-county,2015-11-02,https://data.wprdc.org/datastore/dump/aa4cae88-0831-46ec-8853-7707202f88f4,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
43464a8288d8401390225cabadf54413,73d630cd-5a20-4ddd-a42f-708bcaeae168,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/def3bd39f12d408c9bd097f5a3b3b136_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
f114628a57ee46a98dcde90b09b50e63,a9b2af0d-f133-40c9-849d-eab12f91d746,allegheny-county,2015-10-06,http://www.achd.net/airqual/AQIReport.XLS,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
e1c7c702bcbf4cfeaab157a7141d46b5,1904a2e2-5c92-47c9-952c-3aebdfa30bfd,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/9ff3941e47f74c609057cb60f4992852_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
f486c73c55e04f218f1b31e8c40a1f29,1ee5485e-a9bc-4932-a3c9-b741c6ed9e0e,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Cemeteries/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
1d48c487dba34a0489490dfa7a02fe80,0ed6901f-ec42-435c-b3ec-e4d56635d8fc,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Major_Rivers/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
ee385c5515aa4113ac8d8284e0949d36,869ca391-7508-4a64-8a27-09cc4799923f,allegheny-county,2016-06-02,https://data.wprdc.org/datastore/dump/869ca391-7508-4a64-8a27-09cc4799923f,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
0dcbdf18022145e88826f86bdbda96b7,1527f6c7-0c4f-4a5e-8f65-d3c695730c36,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/c777eb147c784497b1d4bc9f4efa5161_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
9e58775ca3ce453ba96755c138121263,7a417847-37bb-4a16-a25e-477f2a71661d,allegheny-county,2016-01-07,https://data.wprdc.org/dataset/c7b3266c-adc6-41c0-b19a-8d4353bfcdaf/resource/7a417847-37bb-4a16-a25e-477f2a71661d/download/air-quality-daily-summary.csv,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
647a603b699d4ecdb1ee8a550b8529a1,bed644ab-b755-4c07-b49a-bd7fb6983ea2,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/US_Legislative_Congressional_Districts/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
fb6bfd4e4fc94966bd087c40372c1fad,e92767c3-f9de-4f8e-919e-85141ce47b7e,allegheny-county,2015-11-02,https://data.wprdc.org/dataset/d15ca172-66df-4508-8562-5ec54498cfd4/resource/e92767c3-f9de-4f8e-919e-85141ce47b7e/download/fd3b3cae-355c-46ca-a505-b1f0672153c7-5.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
c77a4e1843b74b81bc54d71482c4b778,b03ef875-8405-4df0-bd27-b0b127b22e5b,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/def3bd39f12d408c9bd097f5a3b3b136_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
365296e494f8423e9d0b64ae65878160,cbe8ace0-af95-4029-9f96-0df3c067e097,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Boundary/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
ed22a75fc7a249db8fe976be43ad0a93,301bbf99-8640-45b7-9619-f543d119e66b,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Public_Buildings/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
c59d8152187c46199f4504a753c8957f,eebcd99f-52e2-4d7e-a315-f44de0c0c386,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/d3f349ea4e4047f38c0dc56a39c7cfde_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
77f2dfa621d34c7ca06e57a6f2985bb8,6d71aac8-c95e-4de1-b7bd-9b6a0be5d4fb,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/12d17d63e67d4b22b833b5733abf2f7e_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
63c32679027547e9934f5fcf7f10266e,54b2ab9c-568f-4cec-a923-625a1db13c9f,allegheny-county,2016-05-02,https://data.wprdc.org/datastore/dump/54b2ab9c-568f-4cec-a923-625a1db13c9f,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
a050f9de0c7e496288e793cb312cc48a,dc18e9fe-e21c-40ef-986e-1b5adc4345fe,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/f5ac385118344bbf8f707cd88ba31a45_0.csv,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
7f60e01a048b47a89ecb6e9468a7374e,5dd9c5b4-6acc-4118-be98-1b5453c1c665,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/dfb2d043543443b19c46f746e0d6a7cf_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
8930de1017c94f728dfe1c34d9aa78c7,0b48a9f3-e028-48a9-80d3-3576cadaf6e3,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/ff02e0b9fd7946ffbf7cf661e2ffd7de_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
8fe3ad2806e347c38843e23931beee27,ea72e01a-2419-4c1c-a8cf-4ec5b80a8dce,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/efef714cf0dd4ea1a4786d6bb6d08fd9_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
19c97b2243c84fbbb79f6062a647ece7,8fb43d9a-9fb9-431d-93d2-9be7330dc846,allegheny-county,2015-10-15,https://data.wprdc.org/datastore/dump/8fb43d9a-9fb9-431d-93d2-9be7330dc846,,100,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
a1cd3fc62665479d81421d072980fb77,a826c61c-3d10-41a4-abc6-b4ef94304209,allegheny-county,2016-08-29,http://openac.alcogis.opendata.arcgis.com/datasets/fd536d7506cf4d35a4f75fa76aa4c57d_0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
5162fb87ced5489fa3b00f95145eeb0f,b4e227f4-fdf1-419a-b60e-7b9eddcb11c7,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Blocks/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
1325e69a40174943a59e5e9d854b686f,09e62fb9-38cb-4412-9dc1-ba70bd518e28,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Pennsylvania_House_of_Representatives_Districts/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
98df72084e7c437ca20eb3b8d700fa1c,bf522761-3c9e-48bf-bc3f-22b1e9f7c05f,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Beltway_System_Roads/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
052208d3311845d1a7751fb887229a2d,6e6e7c20-1b2d-4978-9490-bb75f9d2bf1c,allegheny-county,2016-08-29,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Index/FeatureServer/0,,0,,45efb89f7c7b4ff1870a9225dc3fdaa2,2016-08-30 13:39:14.475337+00:00,http://goodtables.okfnlabs.org
